time,l_shoulder,r_shoulder,l_hip,r_hip
322.22,56.7175213202,55.0674121584,-43.0908294638,-27.344526005
322.24,52.4083654804,53.0720043967,-40.7136605482,-27.1605502148
322.26,50.7116985553,52.5116058165,-38.7594564456,-29.1750577492
322.28,47.8695960614,50.5294063688,-36.20832531,-29.1448522032
322.3,46.8349086165,49.4011845399,-35.7589134273,-29.113235029
322.32,47.4734425558,49.9324094254,-35.6982835057,-31.2717541507
322.34,44.557223093,47.4800883424,-32.7455067167,-30.9996622253
322.36,39.8041081025,43.6379476371,-28.8643435572,-29.9309121364
322.38,40.9147866935,43.0767010716,-28.0370021706,-29.5729637769
322.4,40.6338223449,42.3747103467,-27.077332943,-28.8608036011
322.42,35.3602823462,38.3861088648,-22.571741988,-25.4772314575
322.44,32.9775851368,35.7961910825,-18.5281986642,-23.6527502174
322.46,30.331787851,32.0183169511,-14.3693696451,-20.3249262817
322.48,25.5919311355,27.9087980838,-9.6151443098,-16.1943678897
322.5,25.8078512679,25.1724145241,-6.7319927894,-13.4679065572
322.52,23.7489807348,20.2625285314,-2.3587156451,-8.4107155327
322.54,21.2881699362,16.8892903708,0.5051977759,-4.0838420696
322.56,22.6460199652,15.6507857243,1.2766537426,-1.6439795926
322.58,23.0367657229,12.3808533601,2.7761943237,2.7196590545
322.6,20.7781754683,8.1292903424,5.320346514,7.7048648905
322.62,22.4190755705,5.077179316,6.4281326221,11.9172510059
322.64,23.0094821889,1.156260296,7.8049370901,17.2790500042
322.66,20.682571758,-2.4076969984,9.9321786297,22.1275728334
322.68,21.1013594753,-3.7977586843,10.9629962461,24.5028486046
322.7,20.7976257743,-6.193307355,12.345727975,27.7598401748
322.72,17.9203033325,-8.8481292771,14.5027627924,30.6430742472
322.74,19.1229424225,-8.436670777,14.3863295898,29.6465285932
322.76,20.3638532358,-11.100656439,14.9683986274,31.5258985029
322.78,20.6275378704,-12.8986573397,14.5289193907,33.4855834342
322.8,22.8047713031,-11.4671253198,13.1320996785,31.467437586
322.82,26.5546413748,-10.3783807574,10.0589326784,31.3416134704
322.84,30.3309709596,-7.8125186122,5.5096322321,29.4126731312
322.86,35.5802617584,-5.7170823206,1.8770768598,27.1836462041
322.88,42.0095588722,-4.3020758687,-2.9071397775,27.1246004988
322.9,49.0277597935,0.498072483,-10.4214386443,23.8425928524
322.92,55.2198791802,5.7076404402,-15.9737536028,19.1546173122
322.94,60.1433473203,8.8541843612,-20.8756053249,16.8366884132
322.96,61.6070301267,12.2538842267,-24.6994655608,14.0459124042
322.98,64.0383076393,17.8770128543,-28.1893077983,8.6495934965
323,61.9113832404,22.3898083432,-29.4813777596,4.6883259347
323.02,62.672016495,30.8683221615,-35.2928743471,-2.3967188903
323.04,67.3564215773,40.783249858,-42.7450314668,-10.659873457
323.06,70.5032554313,48.1964369398,-48.9050770268,-16.0980410155
323.08,72.3226529948,55.8761668218,-55.1530732868,-21.8606600419
323.1,75.0257192493,63.0193054474,-59.8678830774,-28.2804187385
323.12,73.8839907254,66.3496478096,-61.8171874124,-32.101895589
323.14,69.3709219402,68.6315483074,-62.5027539836,-37.1145020966
323.16,63.742702745,68.9155137848,-60.2638709138,-41.7118949032
323.18,55.9109885076,66.4279394935,-55.9253943328,-43.2906207962
323.2,47.2881858229,63.7327152997,-51.6869556621,-44.9320375987
323.22,41.2353464314,61.7216892359,-46.555759527,-47.1380292828
323.24,35.911806267,58.2825932778,-42.0028762411,-46.1854580889
323.26,30.2241814407,55.2916498209,-38.4073852175,-46.0735365624
323.28,27.3051461488,54.3578313893,-35.4162118378,-48.3298544865
323.3,22.4010158698,49.6207211249,-29.7792818827,-46.1457272841
323.32,16.9236130412,46.1391434653,-24.3707068987,-43.764279073
323.34,13.1437097217,42.7633844649,-18.5821353894,-42.3045018134
323.36,11.0719906403,36.9650780003,-12.7833026143,-35.9728525396
323.38,11.5047506139,34.6030079262,-10.5736575176,-31.7633545536
323.4,9.8124883335,31.206487812,-5.0493047176,-28.0313997267
323.42,5.8326146436,25.3531199936,1.9427691082,-21.5244842248
323.44,3.90072557,20.6400915304,6.1774643939,-15.2758280579
323.46,1.7315077925,15.2654680584,12.2146037853,-9.3041024966
323.48,0.373427853,10.6912301094,15.8318200814,-3.0224946364
323.5,-1.5984993544,6.7672703153,18.5430186687,2.0602841624
323.52,-2.5663892718,2.585450187,22.20517929,6.9865725897
323.54,-2.959805836,-2.8263278003,25.3863103269,13.9695749318
323.56,-1.7912216432,-5.4598223577,25.0619293153,18.8153636703
323.58,-2.2092337057,-9.3899249879,28.0758349281,23.506311684
323.6,-1.1117521805,-11.3999492893,28.5461637931,28.1751157532
323.62,0.0264428968,-13.056762024,27.9080280832,31.1342894005
323.64,1.6424726951,-14.3627318821,28.2216558512,32.362920006
323.66,4.4473435972,-17.1010962439,27.7705289701,35.137647202
323.68,8.2323712403,-16.8249844535,24.4602395947,35.9309289373
323.7,14.9430923881,-12.4097399231,18.9137433675,32.4523765328
323.72,20.5799060361,-10.3535784102,14.5664538948,31.0511046131
323.74,25.9766852529,-7.0165972729,8.9019511139,28.9935141264
323.76,33.4239893193,-0.5203709151,1.952351717,23.4296026316
323.78,38.7067654811,3.9167244679,-3.7319887184,19.5527464844
323.8,41.6536637427,6.1407080436,-7.6283646574,17.3035891943
323.82,45.4962320769,10.9408023876,-11.7235813901,12.6679795989
323.84,49.0042976175,14.6540049072,-15.7007408094,10.0175615597
323.86,49.9689235352,18.6374563656,-19.084838738,6.795455906
323.88,53.272868165,23.4623568122,-22.7874544601,2.3824075734
323.9,56.9880257021,27.255469012,-27.3759167122,-0.1968477368
323.92,58.4719391696,33.5519860023,-32.7128080375,-4.539221683
323.94,61.2903712021,41.2844735468,-37.6343807436,-11.5692069255
323.96,64.0751397599,48.021066407,-43.2120409523,-17.0930294655
323.98,64.2829471454,53.067741312,-47.2732844049,-21.2327348713
324,65.551575058,58.0411462431,-50.3041027104,-26.6139851262
324.02,68.1288205934,63.1301288514,-55.3772896591,-31.48954737
324.04,65.6783578865,65.9756815551,-57.732659644,-36.0757133235
324.06,61.4416968449,67.4203525425,-56.9777932836,-41.591117831
324.08,55.8547690297,68.3404365073,-56.4692811164,-47.2626174148
324.1,42.5244770567,63.4775209847,-49.3583570304,-48.8786804393
324.12,32.0199677812,59.4966257518,-42.3998617022,-51.7421197888
324.14,22.5124123969,53.6544823099,-35.2193794563,-50.20587328
324.16,16.5006637099,50.8604152706,-31.9723839811,-50.7043467997
324.18,16.5198333151,52.7011205359,-32.4024510289,-55.168606707
324.2,14.5587226617,50.8044702159,-29.7950618858,-54.931756057
324.22,8.3537807812,45.0835790255,-22.3300822969,-51.8886050536
324.24,1.8186642878,37.6652282284,-11.4880741393,-46.6092445193
324.26,-1.5004540015,32.0965476102,-4.2055694732,-40.2837312116
324.28,-7.7492079171,26.6239915238,3.782122751,-34.3893453182
324.3,-11.5144204202,20.5662109076,12.2125094921,-28.0616265385
324.32,-12.6320956385,15.2786341038,18.078406277,-19.3383705869
324.34,-14.7864331169,9.2625555437,23.4524859579,-10.6737779431
324.36,-13.7210250876,4.2630520936,27.4450628091,-3.1441854737
324.38,-10.9365011138,-2.1093895796,29.8759518166,7.0633767956
324.4,-10.8171513679,-7.4166665312,31.9383394226,15.4916272312
324.42,-10.04752431,-10.5821932608,33.8593836755,20.3886880363
324.44,-10.1752691459,-14.9875793072,36.0030438637,26.1599906152
324.46,-10.7381998611,-18.7745644548,37.2423775751,31.4834190118
324.48,-8.1127848526,-21.8126470393,37.7742579808,36.2077027834
324.5,-4.9067224536,-23.2838416049,36.387414195,40.1861356686
324.52,-1.1824303563,-22.3599100681,32.651166277,41.3312560778
324.54,3.5261991844,-20.0053199512,29.3427586722,39.842821281
324.56,8.5744793146,-15.9939476174,24.3011990953,36.8033957409
324.58,11.2252610458,-12.8235718298,20.5139837034,33.6846695702
324.6,17.4638148879,-8.6474061547,15.9347428365,29.0881713268
324.62,25.4534835574,-2.863781584,8.5173702492,24.6559449956
324.64,31.46336089,2.0190897009,1.7840681887,20.5629433157
324.66,38.5789013315,8.5567791277,-5.0879014478,14.6562221572
324.68,43.023192642,11.9412003986,-9.5651263687,12.6180117168
324.7,46.4606340735,15.6265937475,-14.6181681564,9.7681045923
324.72,51.1878851897,20.5376539639,-19.3621672633,5.1774216533
324.74,53.68364668,24.7510560256,-23.257597152,2.0565074423
324.76,55.0447312712,28.706426143,-26.9333341475,-1.2380011992
324.78,56.4056971207,33.1189478198,-29.2455252984,-6.1481505908
324.8,58.5317316163,38.2792821527,-33.5688428147,-10.3014576934
324.82,60.918577508,44.512288326,-39.2340606202,-14.6630144775
324.84,65.2103636535,51.5034301753,-45.1699415677,-20.468229725
324.86,67.9281552447,57.3463099788,-50.1687730523,-24.4332545374
324.88,69.1536068773,62.9901680851,-55.6894697724,-29.0191686805
324.9,74.1476350749,71.7909173331,-63.545232338,-37.5568005887
324.92,74.8654375979,76.095920332,-66.8596793517,-41.8461121128
324.94,72.6079617547,79.0194778106,-68.5664419289,-45.6397240308
324.96,69.9031228746,81.5641828838,-68.6356613606,-51.2898385187
